Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-07-04 07:59:21,"Early Morning Workout",1h 4m,"Triceps Pushdown (Cable - Straight Bar)",1,60.0,12,0,0,"",,
2024-07-04 07:59:21,"Early Morning Workout",1h 4m,"Triceps Pushdown (Cable - Straight Bar)",2,120.0,15,0,0,,,
2024-07-04 07:59:21,"Early Morning Workout",1h 4m,"Triceps Pushdown (Cable - Straight Bar)",3,120.0,15,0,0,,,
2024-07-04 07:59:21,"Early Morning Workout",1h 4m,"Calf Press on Seated Leg Press",1,100.0,12,0,0,"",,
2024-07-04 07:59:21,"Early Morning Workout",1h 4m,"Calf Press on Seated Leg Press",2,175.0,12,0,0,,,
2024-07-04 07:59:21,"Early Morning Workout",1h 4m,"Calf Press on Seated Leg Press",3,175.0,12,0,0,,,
2024-07-04 07:59:21,"Early Morning Workout",1h 4m,"Upright Row (Dumbbell)",1,12.0,12,0,0,"",,
2024-07-04 07:59:21,"Early Morning Workout",1h 4m,"Upright Row (Dumbbell)",2,25.0,15,0,0,,,
2024-07-04 07:59:21,"Early Morning Workout",1h 4m,"Upright Row (Dumbbell)",3,25.0,15,0,0,,,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Cross Body Lateral Raise",1,10.0,12,0,0,"Moved to wrist height (position 9)","",
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Cross Body Lateral Raise",2,28.0,11,0,0,,,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Cross Body Lateral Raise",3,28.0,11,0,0,,,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Cross Body Lateral Raise",4,28.0,11,0,0,,,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Bayesian Curl",1,10.0,12,0,0,"",,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Bayesian Curl",2,34.0,10,0,0,,,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Bayesian Curl",3,30.0,12,0,0,,,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Skullcrusher (Barbell)",1,20.0,12,0,0,"",,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Skullcrusher (Barbell)",2,45.0,15,0,0,,,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Skullcrusher (Barbell)",3,45.0,15,0,0,,,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Incline Curl (Dumbbell)",1,20.0,13,0,0,"",,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Incline Curl (Dumbbell)",2,20.0,13,0,0,,,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Seated Rear Delt Fly",1,20.0,12,0,0,"",,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Seated Rear Delt Fly",2,50.0,10,0,0,,,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Seated Rear Delt Fly",3,40.0,15,0,0,,,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Incline Lateral Raise",1,15.0,15,0,0,"Last few reps are just partials, maybe don’t go up next time either",,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Incline Lateral Raise",2,15.0,15,0,0,,,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Cable Kickback",1,10.0,25,0,0,"",,
2024-07-06 07:14:51,"Early Morning Workout",1h 5m,"Cable Kickback",2,20.0,20,0,0,,,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Lying Leg Curl (Machine)",1,45.0,12,0,0,"","",
2024-07-08 15:47:08,"Afternoon Workout",53m,"Lying Leg Curl (Machine)",2,80.0,11,0,0,,,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Lying Leg Curl (Machine)",3,80.0,11,0,0,,,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Lying Leg Curl (Machine)",4,80.0,11,0,0,,,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Clamshell Side Plank",1,0,5,0,0,"",,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Clamshell Side Plank",2,0,5,0,0,,,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Standing Calf Raise (Dumbbell)",1,30.0,12,0,0,"Single leg, bottom half",,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Standing Calf Raise (Dumbbell)",2,30.0,12,0,0,,,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Squat (Barbell)",1,45.0,12,0,0,"Hamstring cramp before last set",,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Squat (Barbell)",2,95.0,8,0,0,,,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Squat (Barbell)",3,135.0,10,0,0,,,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Squat (Barbell)",4,135.0,5,0,0,,,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Back Extension",1,0.0,12,0,0,"",,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Back Extension",2,0.0,12,0,0,,,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Back Extension",3,0,12,0,0,,,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Leg Extension (Machine)",1,50.0,12,0,0,"Very pre fatigued",,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Leg Extension (Machine)",2,90.0,12,0,0,,,
2024-07-08 15:47:08,"Afternoon Workout",53m,"Leg Extension (Machine)",3,90.0,12,0,0,,,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Standing Calf Raise (Bodyweight)",1,0,15,0,0,"","",
2024-07-09 05:36:52,"Early Morning Workout",53m,"Standing Calf Raise (Bodyweight)",2,0,15,0,0,,,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Cable Crossover",1,10.0,12,0,0,"",,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Cable Crossover",2,40.0,12,0,0,,,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Cable Crossover",3,40.0,12,0,0,,,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Cable Crossover",4,40.0,12,0,0,,,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Calf Press on Leg Press",1,226.00000000000003,12,0,0,"",,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Calf Press on Leg Press",2,276.0,13,0,0,,,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Calf Press on Leg Press",3,276.0,13,0,0,,,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Calf Press on Leg Press",4,276.0,13,0,0,,,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Super ROM Lateral Raise",1,12.0,10,0,0,"",,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Super ROM Lateral Raise",2,12.0,10,0,0,,,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Super ROM Lateral Raise",3,12.0,10,0,0,,,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Deficit Pushup ",1,0,11,0,0,"",,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Deficit Pushup ",2,0,11,0,0,,,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Deficit Pushup ",3,0,11,0,0,,,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Knee Over Toe Calf Raise (Dumbbell)",1,25.0,13,0,0,"",,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Knee Over Toe Calf Raise (Dumbbell)",2,25.0,13,0,0,,,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Incline Lateral Raise",1,15.0,12,0,0,"",,
2024-07-09 05:36:52,"Early Morning Workout",53m,"Incline Lateral Raise",2,15.0,11,0,0,,,
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Seated Row (Machine)",1,50.0,12,0,0,"","",
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Seated Row (Machine)",2,100.0,8,0,0,,,
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Seated Row (Machine)",3,140.0,15,0,0,,,
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Seated Row (Machine)",4,140.0,15,0,0,,,
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Bayesian Curl",1,10.0,12,0,0,"",,
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Bayesian Curl",2,34.0,10,0,0,,,
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Bayesian Curl",3,34.0,10,0,0,,,
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Bayesian Curl",4,34.0,10,0,0,,,
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Kneeling One Arm Cross Body Row",1,30.0,12,0,0,"",,
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Kneeling One Arm Cross Body Row",2,60.0,13,0,0,,,
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Kneeling One Arm Cross Body Row",3,60.0,15,0,0,,,
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Lat Pulldown (Machine)",1,45.0,12,0,0,"",,
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Lat Pulldown (Machine)",2,80.0,6,0,0,,,
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Lat Pulldown (Machine)",3,82.5,14,0,0,,,
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Lat Pulldown (Machine)",4,82.5,14,0,0,,,
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Incline Curl (Dumbbell)",1,20.0,14,0,0,"",,
2024-07-11 05:48:24,"Early Morning Workout",1h 9m,"Incline Curl (Dumbbell)",2,20.0,14,0,0,,,
2024-07-13 10:36:33,"Morning Workout",59m,"Lying Leg Curl (Machine)",1,50.0,12,0,0,"","",
2024-07-13 10:36:33,"Morning Workout",59m,"Lying Leg Curl (Machine)",2,80.0,12,0,0,,,
2024-07-13 10:36:33,"Morning Workout",59m,"Lying Leg Curl (Machine)",3,80.0,12,0,0,,,
2024-07-13 10:36:33,"Morning Workout",59m,"Lying Leg Curl (Machine)",4,80.0,12,0,0,,,
2024-07-13 10:36:33,"Morning Workout",59m,"Leg Press",1,136.0,12,0,0,"",,
2024-07-13 10:36:33,"Morning Workout",59m,"Leg Press",2,226.00000000000003,8,0,0,,,
2024-07-13 10:36:33,"Morning Workout",59m,"Leg Press",3,256.0,15,0,0,,,
2024-07-13 10:36:33,"Morning Workout",59m,"Leg Press",4,256.0,15,0,0,,,
2024-07-13 10:36:33,"Morning Workout",59m,"Seated Row (Cable)",1,40.0,12,0,0,"",,
2024-07-13 10:36:33,"Morning Workout",59m,"Seated Row (Cable)",2,80.0,8,0,0,,,
2024-07-13 10:36:33,"Morning Workout",59m,"Seated Row (Cable)",3,110.0,13,0,0,,,
2024-07-13 10:36:33,"Morning Workout",59m,"Seated Row (Cable)",4,110.0,13,0,0,,,
2024-07-13 10:36:33,"Morning Workout",59m,"Glute Kickback (Cable)",1,20.0,12,0,0,"",,
2024-07-13 10:36:33,"Morning Workout",59m,"Glute Kickback (Cable)",2,50.0,13,0,0,,,
2024-07-13 10:36:33,"Morning Workout",59m,"Glute Kickback (Cable)",3,50.0,13,0,0,,,
2024-07-13 10:36:33,"Morning Workout",59m,"Leg Extension (Machine)",1,90.0,13,0,0,"",,
2024-07-13 10:36:33,"Morning Workout",59m,"Leg Extension (Machine)",2,90.0,13,0,0,,,
2024-07-14 09:10:43,"Morning Workout",58m,"Stretching",1,0,0,0,180,"","",
2024-07-14 09:10:43,"Morning Workout",58m,"Bench Press (Dumbbell)",1,15.0,12,0,0,"",,
2024-07-14 09:10:43,"Morning Workout",58m,"Bench Press (Dumbbell)",2,35.0,8,0,0,,,
2024-07-14 09:10:43,"Morning Workout",58m,"Bench Press (Dumbbell)",3,45.0,11,0,0,,,
2024-07-14 09:10:43,"Morning Workout",58m,"Bench Press (Dumbbell)",4,45.0,11,0,0,,,
2024-07-14 09:10:43,"Morning Workout",58m,"Cable Crossover",1,10.0,12,0,0,"",,
2024-07-14 09:10:43,"Morning Workout",58m,"Cable Crossover",2,40.0,13,0,0,,,
2024-07-14 09:10:43,"Morning Workout",58m,"Cable Crossover",3,40.0,13,0,0,,,
2024-07-14 09:10:43,"Morning Workout",58m,"Deficit Pushup ",1,0,10,0,0,"Bad on elbows/wrists today",,
2024-07-14 09:10:43,"Morning Workout",58m,"Cross Body Lateral Raise",1,10.0,12,0,0,"",,
2024-07-14 09:10:43,"Morning Workout",58m,"Cross Body Lateral Raise",2,28.0,12,0,0,,,
2024-07-14 09:10:43,"Morning Workout",58m,"Cross Body Lateral Raise",3,28.0,12,0,0,,,
2024-07-14 09:10:43,"Morning Workout",58m,"Overhead Triceps Extension (Cable)",1,20.0,12,0,0,"",,
2024-07-14 09:10:43,"Morning Workout",58m,"Overhead Triceps Extension (Cable)",2,60.0,10,0,0,,,
2024-07-14 09:10:43,"Morning Workout",58m,"Overhead Triceps Extension (Cable)",3,60.0,10,0,0,,,
2024-07-14 09:10:43,"Morning Workout",58m,"Incline Lateral Raise",1,15.0,15,0,0,"",,
2024-07-14 09:10:43,"Morning Workout",58m,"Incline Lateral Raise",2,15.0,15,0,0,,,
2024-07-14 09:10:43,"Morning Workout",58m,"Incline Lateral Raise",3,15.0,15,0,0,,,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Calf Press on Leg Press",1,226.00000000000003,12,0,0,"Bad foot cramps on right","",
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Calf Press on Leg Press",2,276.0,14,0,0,,,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Calf Press on Leg Press",3,276.0,14,0,0,,,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Calf Press on Leg Press",4,276.0,14,0,0,,,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Bayesian Curl",1,30.0,6,0,0,"True failure on second set",,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Bayesian Curl",2,34.0,11,0,0,,,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Bayesian Curl",3,34.0,11,0,0,,,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Bayesian Curl",4,34.0,11,0,0,,,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Triceps Pushdown (Cable - Straight Bar)",1,130.0,10,0,0,"Still warmed up",,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Triceps Pushdown (Cable - Straight Bar)",2,130.0,10,0,0,,,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Bicep Curl (Dumbbell)",1,20.0,12,0,0,"",,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Bicep Curl (Dumbbell)",2,20.0,10,0,0,,,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Standing Calf Raise (Dumbbell)",1,30.0,13,0,0,"",,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Standing Calf Raise (Dumbbell)",2,30.0,12,0,0,,,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Standing Calf Raise (Dumbbell)",3,30.0,13,0,0,,,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Skullcrusher (Barbell)",1,20.0,12,0,0,"Trying other bar",,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Skullcrusher (Barbell)",2,50.0,12,0,0,,,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Skullcrusher (Barbell)",3,50.0,12,0,0,,,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Chin Up",1,0.0,10,0,0,"",,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Chin Up",2,0.0,7,0,0,,,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Forearm Work",1,5.0,15,0,0,"Doing band tied around bar with 5 lb plate, following Eugene teo vid\n\nWrist pronation\nWrist supination\nEccentricless extension (roll up)\nFull rom extension (roll up and back down)",,
2024-07-15 15:41:47,"Calves And Arms",1h 9m,"Forearm Work",2,10.0,15,0,0,,,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Romanian Deadlift (Barbell)",1,45.0,12,0,0,"","",
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Romanian Deadlift (Barbell)",2,95.0,6,0,0,,,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Romanian Deadlift (Barbell)",3,145.0,8,0,0,,,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Romanian Deadlift (Barbell)",4,145.0,8,0,0,,,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Romanian Deadlift (Barbell)",5,145.0,8,0,0,,,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Leg Press",1,206.0,10,0,0,"Bodyweight first for 12",,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Leg Press",2,266.0,10,0,0,,,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Leg Press",3,266.0,10,0,0,,,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Back Extension",1,0.0,13,0,0,"",,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Back Extension",2,0.0,13,0,0,,,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Back Extension",3,0,13,0,0,,,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Cable Crunch",1,40.0,12,0,0,"",,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Cable Crunch",2,90.0,8,0,0,,,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Cable Crunch",3,140.0,4,0,0,,,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Cable Crunch",4,170.0,10,0,0,,,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Cable Crunch",5,170.0,10,0,0,,,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Seated Face Pull",1,50.0,12,0,0,"",,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Seated Face Pull",2,80.0,8,0,0,,,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Seated Face Pull",3,110.0,10,0,0,,,
2024-07-16 15:29:26,"Afternoon Workout",1h 6m,"Seated Face Pull",4,110.0,10,0,0,,,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Chest Fly (Dumbbell)",1,8.0,12,0,0,"","",
2024-07-18 15:18:07,"Afternoon Workout",55m,"Chest Fly (Dumbbell)",2,25.0,12,0,0,,,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Chest Fly (Dumbbell)",3,25.0,12,0,0,,,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Incline Chest Press (Machine)",1,25.0,12,0,0,"Cranky elbow",,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Incline Chest Press (Machine)",2,50.0,14,0,0,,,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Cable Crossover",1,20.0,12,0,0,"",,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Cable Crossover",2,40.0,14,0,0,,,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Cable Crossover",3,40.0,14,0,0,,,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Triceps Pushdown (Cable - Straight Bar)",1,60.0,12,0,0,"Toasted my triceps and shoulder joint",,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Triceps Pushdown (Cable - Straight Bar)",2,80.0,8,0,0,,,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Triceps Pushdown (Cable - Straight Bar)",3,120.0,4,0,0,,,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Triceps Pushdown (Cable - Straight Bar)",4,130.0,10,0,0,,,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Triceps Pushdown (Cable - Straight Bar)",5,130.0,9,0,0,,,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Cross Body Lateral Raise",1,10.0,12,0,0,"",,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Cross Body Lateral Raise",2,28.0,12,0,0,,,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Cross Body Lateral Raise",3,28.0,12,0,0,,,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Upright Row (Dumbbell)",1,12.0,12,0,0,"",,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Upright Row (Dumbbell)",2,25.0,14,0,0,,,
2024-07-18 15:18:07,"Afternoon Workout",55m,"Upright Row (Dumbbell)",3,25.0,14,0,0,,,
2024-07-19 06:03:17,"Back & Arms",46m,"Seated Row (Machine)",1,50.0,12,0,0,"","",
2024-07-19 06:03:17,"Back & Arms",46m,"Seated Row (Machine)",2,100.0,8,0,0,,,
2024-07-19 06:03:17,"Back & Arms",46m,"Seated Row (Machine)",3,149.99999999999997,10,0,0,,,
2024-07-19 06:03:17,"Back & Arms",46m,"Seated Row (Machine)",4,149.99999999999997,10,0,0,,,
2024-07-19 06:03:17,"Back & Arms",46m,"Seated Row (Machine)",5,149.99999999999997,10,0,0,,,
2024-07-19 06:03:17,"Back & Arms",46m,"Bayesian Curl",1,10.0,12,0,0,"",,
2024-07-19 06:03:17,"Back & Arms",46m,"Bayesian Curl",2,34.0,12,0,0,,,
2024-07-19 06:03:17,"Back & Arms",46m,"Bayesian Curl",3,34.0,12,0,0,,,
2024-07-19 06:03:17,"Back & Arms",46m,"Kneeling One Arm Cross Body Row",1,30.0,12,0,0,"",,
2024-07-19 06:03:17,"Back & Arms",46m,"Kneeling One Arm Cross Body Row",2,70.0,12,0,0,,,
2024-07-19 06:03:17,"Back & Arms",46m,"Kneeling One Arm Cross Body Row",3,70.0,12,0,0,,,
2024-07-19 06:03:17,"Back & Arms",46m,"Incline Curl (Dumbbell)",1,20.0,15,0,0,"",,
2024-07-19 06:03:17,"Back & Arms",46m,"Incline Curl (Dumbbell)",2,20.0,15,0,0,,,
2024-07-21 11:37:09,"Morning Workout",39m,"Calf Press on Leg Press",1,136.0,12,0,0,"","",
2024-07-21 11:37:09,"Morning Workout",39m,"Calf Press on Leg Press",2,226.00000000000003,12,0,0,,,
2024-07-21 11:37:09,"Morning Workout",39m,"Calf Press on Leg Press",3,276.0,15,0,0,,,
2024-07-21 11:37:09,"Morning Workout",39m,"Calf Press on Leg Press",4,276.0,15,0,0,,,
2024-07-21 11:37:09,"Morning Workout",39m,"Calf Press on Leg Press",5,276.0,15,0,0,,,
2024-07-21 11:37:09,"Morning Workout",39m,"Tricep Preacher Extension ",1,40.0,12,0,0,"",,
2024-07-21 11:37:09,"Morning Workout",39m,"Tricep Preacher Extension ",2,60.0,12,0,0,,,
2024-07-21 11:37:09,"Morning Workout",39m,"Tricep Preacher Extension ",3,60.0,12,0,0,,,
2024-07-21 11:37:09,"Morning Workout",39m,"Standing Calf Raise (Dumbbell)",1,0.0,12,0,0,"",,
2024-07-21 11:37:09,"Morning Workout",39m,"Standing Calf Raise (Dumbbell)",2,30.0,13,0,0,,,
2024-07-21 11:37:09,"Morning Workout",39m,"Standing Calf Raise (Dumbbell)",3,30.0,13,0,0,,,
2024-07-21 11:37:09,"Morning Workout",39m,"Triceps Pushdown (Cable - Straight Bar)",1,70.0,12,0,0,"",,
2024-07-21 11:37:09,"Morning Workout",39m,"Triceps Pushdown (Cable - Straight Bar)",2,130.0,10,0,0,,,
2024-07-21 11:37:09,"Morning Workout",39m,"Triceps Pushdown (Cable - Straight Bar)",3,130.0,10,0,0,,,
2024-07-21 11:37:09,"Morning Workout",39m,"Muscle Up",1,0.0,0,0,0,"Just trying",,
2024-07-21 11:37:09,"Morning Workout",39m,"Muscle Up",2,0.0,0,0,0,,,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Lying Leg Curl (Machine)",1,45.0,12,0,0,"","",
2024-07-22 15:35:30,"Afternoon Workout",59m,"Lying Leg Curl (Machine)",2,80.0,13,0,0,,,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Lying Leg Curl (Machine)",3,80.0,13,0,0,,,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Super ROM Lateral Raise",1,5.0,12,0,0,"",,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Super ROM Lateral Raise",2,12.0,12,0,0,,,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Super ROM Lateral Raise",3,12.0,12,0,0,,,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Leg Press",1,206.0,10,0,0,"",,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Leg Press",2,266.0,11,0,0,,,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Leg Press",3,266.0,11,0,0,,,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Leg Press",4,266.0,11,0,0,,,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Incline Lateral Raise",1,15.0,15,0,0,"",,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Incline Lateral Raise",2,15.0,15,0,0,,,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Cross Body Lateral Raise",1,26.0,13,0,0,"",,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Cross Body Lateral Raise",2,26.0,10,0,0,,,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Squat (Bodyweight)",1,0.0,12,0,0,"Slant board",,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Squat (Bodyweight)",2,0.0,12,0,0,,,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Romanian Deadlift (Cable)",1,30.0,12,0,0,"",,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Romanian Deadlift (Cable)",2,60.0,12,0,0,,,
2024-07-22 15:35:30,"Afternoon Workout",59m,"Romanian Deadlift (Cable)",3,70.0,10,0,0,,,
2024-07-23 15:26:50,"Afternoon Workout",43m,"Lat Pulldown (Cable)",1,40.0,12,0,0,"Warming up for pull-ups","",
2024-07-23 15:26:50,"Afternoon Workout",43m,"Lat Pulldown (Cable)",2,60.0,10,0,0,,,
2024-07-23 15:26:50,"Afternoon Workout",43m,"Lat Pulldown (Cable)",3,100.0,5,0,0,,,
2024-07-23 15:26:50,"Afternoon Workout",43m,"Lat Pulldown (Cable)",4,160.0,2,0,0,,,
2024-07-23 15:26:50,"Afternoon Workout",43m,"Pull Up",1,0.0,10,0,0,"No straps last set",,
2024-07-23 15:26:50,"Afternoon Workout",43m,"Pull Up",2,0.0,10,0,0,,,
2024-07-23 15:26:50,"Afternoon Workout",43m,"Pull Up",3,0.0,8,0,0,,,
2024-07-23 15:26:50,"Afternoon Workout",43m,"Seated Face Pull",1,50.0,12,0,0,"",,
2024-07-23 15:26:50,"Afternoon Workout",43m,"Seated Face Pull",2,80.0,8,0,0,,,
2024-07-23 15:26:50,"Afternoon Workout",43m,"Seated Face Pull",3,110.0,15,0,0,,,
2024-07-23 15:26:50,"Afternoon Workout",43m,"Seated Face Pull",4,110.0,15,0,0,,,
2024-07-23 15:26:50,"Afternoon Workout",43m,"Bayesian Curl",1,10.0,12,0,0,"",,
2024-07-23 15:26:50,"Afternoon Workout",43m,"Bayesian Curl",2,30.0,12,0,0,,,
2024-07-23 15:26:50,"Afternoon Workout",43m,"Bayesian Curl",3,30.0,12,0,0,,,
2024-07-24 15:15:07,"Home Workout Triceps & Chest",46m,"Triceps Extension (Dumbbell)",1,10.0,12,0,0,"","",
2024-07-24 15:15:07,"Home Workout Triceps & Chest",46m,"Triceps Extension (Dumbbell)",2,20.0,12,0,0,,,
2024-07-24 15:15:07,"Home Workout Triceps & Chest",46m,"Triceps Extension (Dumbbell)",3,20.0,12,0,0,,,
2024-07-24 15:15:07,"Home Workout Triceps & Chest",46m,"Triceps Extension (Dumbbell)",4,20.0,12,0,0,,,
2024-07-24 15:15:07,"Home Workout Triceps & Chest",46m,"Skullcrusher (Barbell)",1,16.0,12,0,0,"",,
2024-07-24 15:15:07,"Home Workout Triceps & Chest",46m,"Skullcrusher (Barbell)",2,41.0,12,0,0,,,
